MANUFACTURE_YEAR;TAIL_NUM;NUMBER_OF_SEATS
2004;N76288;154.0
2004;N57855;216.0
2004;N74856;216.0
2004;N57857;216.0
2004;N75858;216.0
2004;N56859;216.0
2004;N34282;154.0
2004;N73283;154.0
2004;N33284;154.0
2004;N78285;154.0
2004;N73291;154.0
2004;N876UA;120.0
2004;N877UA;120.0
2004;N286WN;143.0
2004;N450WN;143.0
2004;N451WN;143.0
2004;N452WN;143.0
2004;N453WN;143.0
2004;N454WN;143.0
2004;N455WN;143.0
2004;N456WN;143.0
2004;N457WN;143.0
2004;N458WN;143.0
2004;N459WN;143.0
2004;N460WN;143.0
2004;N461WN;143.0
2004;N462WN;143.0
2004;N463WN;143.0
2004;N464WN;143.0
2004;N465WN;143.0
2004;N466WN;143.0
2004;N467WN;143.0
2004;N468WN;143.0
2004;N469WN;143.0
2004;N470WN;143.0
2004;N472WN;143.0
2004;N473WN;143.0
2004;N474WN;143.0
2004;N475WN;143.0
2004;N476WN;143.0
2004;N477WN;143.0
2004;N478WN;143.0
2004;N479WN;143.0
2004;N480WN;143.0
2004;N481WN;143.0
2004;N482WN;143.0
2004;N483WN;143.0
2004;N484WN;143.0
2004;N485WN;143.0
2004;N486WN;143.0
2004;N487WN;143.0
2004;N488WN;143.0
2004;N489WN;143.0
2004;N490WN;143.0
2004;N491WN;143.0
2004;N492WN;143.0
2004;N493WN;143.0
2004;N494WN;143.0
2004;N495WN;143.0
2004;N496WN;143.0
2004;N497WN;143.0
2004;N7702A;143.0
2004;N7703A;143.0
2004;N7704B;143.0
2004;N7705A;143.0
2004;N7706A;143.0
2004;N7707C;143.0
2004;N7708E;143.0
2004;N7834A;143.0
2004;N7873A;143.0
2004;N7874B;143.0
2005;N7848A;143.0
2005;N7879A;143.0
2005;N7847A;143.0
2005;N7878A;143.0
2005;N7855A;143.0
2005;N7857B;143.0
2005;N7858A;143.0
2005;N7860A;143.0
2005;N7861J;143.0
2005;N7862A;143.0
2005;N7889A;143.0
2005;N828AX;381.0
2005;N927LR;79.0
2005;N928LR;79.0
2005;N929LR;79.0
2005;N930LR;79.0
2005;N931LR;79.0
2005;N932LR;79.0
2005;N933LR;79.0
2005;N934FJ;79.0
2005;N935LR;79.0
2005;N938LR;79.0
2005;N939LR;79.0
2005;N942LR;79.0
2005;N956LR;79.0
2005;N643RW;70.0
2005;N645RW;70.0
2005;N646RW;70.0
2005;N647RW;70.0
2005;N648RW;70.0
2005;N649RW;70.0
2005;N650RW;70.0
2005;N651RW;70.0
2005;N652RW;70.0
2005;N653RW;70.0
2005;N654RW;70.0
2005;N655RW;70.0
2005;N656RW;70.0
2005;N657RW;70.0
2005;N855RW;70.0
2005;N856RW;70.0
2005;N857RW;70.0
2005;N858RW;70.0
2005;N859RW;70.0
2005;N861RW;70.0
2005;N862RW;70.0
2005;N863RW;70.0
2005;N979RP;70.0
2005;N823MD;69.0
2005;N824MD;69.0
2005;N860RW;69.0
2005;N826MD;69.0
2005;N405LA;9.0
2005;N317ML;16.0
2005;N314CM;8.0
2005;N162UP;0.0
2005;N163UP;0.0
2005;N164UP;0.0
2005;N165UP;0.0
2005;N166UP;0.0
2005;N167UP;0.0
2005;N168UP;0.0
2005;N819AY;50.0
2005;N820AY;50.0
2005;N832AY;50.0
2005;N833AY;50.0
2005;N834AY;50.0
2005;N835AY;50.0
2005;N836AY;50.0
2005;N840AY;50.0
2005;N831AY;50.0
2005;N679AW;150.0
2005;N680AW;150.0
2005;N835AW;128.0
2005;N836AW;128.0
2005;N837AW;128.0
2005;N838AW;128.0
2005;N548AS;160.0
2005;N546AS;160.0
2005;N549AS;160.0
2005;N178JB;100.0
2005;N603JB;150.0
2005;N605JB;162.0
2005;N606JB;162.0
2005;N607JB;162.0
2005;N608JB;150.0
2005;N612JB;162.0
2005;N613JB;150.0
2005;N615JB;150.0
2005;N618JB;150.0
2005;N621JB;162.0
2005;N623JB;150.0
2005;N624JB;150.0
2005;N625JB;150.0
2005;N627JB;162.0
2005;N629JB;162.0
2005;N630JB;150.0
2005;N179JB;100.0
2005;N183JB;100.0
2005;N184JB;100.0
2005;N187JB;100.0
2005;N190JB;100.0
2005;N192JB;100.0
2005;N193JB;100.0
2005;N896AT;110.0
2005;N899AT;110.0
2005;N922AT;110.0
2005;N923AT;110.0
2005;N983AT;110.0
2005;N822DX;193.0
2005;N823DX;193.0
2005;N809NW;293.0
2005;N810NW;293.0
2005;N811NW;293.0
2005;N16178;50.0
2005;N938FR;150.0
2005;N939FR;150.0
2005;N941FR;150.0
2005;N943FR;150.0
2005;N302NV;156.0
2005;N305NV;156.0
2005;N306NV;156.0
2005;N307NV;156.0
2005;N308NV;156.0
2005;N315NV;156.0
2005;N316NV;156.0
2005;N317NV;156.0
2005;N318NV;156.0
2005;N319NV;156.0
2005;N320NV;156.0
2005;N321NV;156.0
2005;N322NV;156.0
2005;N323NV;156.0
2005;N326NV;156.0
2005;N327NV;156.0
2005;N331NV;156.0
2005;N332NV;156.0
2005;N530GJ;70.0
2005;N531GJ;50.0
2005;N153GJ;70.0
2005;N533GJ;50.0
2005;N536GJ;50.0
2005;N534GJ;70.0
2005;N535GJ;50.0
2005;N539GJ;50.0
2005;N158GJ;70.0
2005;N541GJ;50.0
2005;N821FL;0.0
2005;N493HA;123.0
2005;N402KZ;0.0
2005;N401KZ;0.0
2005;N902BC;50.0
2005;N905JH;50.0
2005;N908AE;50.0
2005;N909AE;50.0
2005;N918AE;50.0
2005;N922AE;50.0
2005;N923AE;50.0
2005;N925AE;50.0
2005;N928AE;50.0
2005;N931AE;50.0
2005;N932AE;50.0
2005;N933JN;50.0
2005;N935AE;50.0
2005;N939AE;50.0
2005;N941LT;50.0
2005;N622AE;50.0
2005;N623AE;50.0
2005;N619AE;50.0
2005;N618AE;50.0
2005;N616AE;50.0
2005;N615AE;50.0
2005;N611AE;50.0
2005;N612AE;50.0
2005;N613AE;50.0
2005;N942LL;50.0
2005;N502NK;145.0
2005;N503NK;145.0
2005;N504NK;145.0
2005;N505NK;145.0
2005;N506NK;145.0
2005;N507NK;145.0
2005;N508NK;145.0
2005;N509NK;145.0
2005;N510NK;145.0
2005;N725PS;70.0
2005;N930EV;50.0
2005;N931EV;50.0
2005;N932EV;50.0
2005;N933EV;50.0
2005;N936EV;50.0
2005;N937EV;50.0
2005;N707SK;66.0
2005;N718SK;66.0
2005;N719SK;66.0
2005;N740SK;66.0
2005;N742SK;66.0
2005;N743SK;66.0
2005;N601XJ;50.0
2005;N602XJ;50.0
2005;N724SK;66.0
2005;N727SK;66.0
2005;N728SK;66.0
2005;N730SK;66.0
2005;N738SK;66.0
2005;N753SK;66.0
2005;N758SK;66.0
2005;N760SK;66.0
2005;N726SK;66.0
2005;N732SK;66.0
2005;N744SK;66.0
2005;N745SK;66.0
2005;N746SK;66.0
2005;N748SK;66.0
2005;N750SK;66.0
2005;N751SK;66.0
2005;N752SK;66.0
2005;N754SK;66.0
2005;N755SK;66.0
2005;N756SK;66.0
2005;N762SK;66.0
2005;N763SK;66.0
2005;N764SK;66.0
2005;N765SK;66.0
2005;N808SY;183.0
2005;N809SY;183.0
2005;N824SY;186.0
2005;N77295;154.0
2005;N77296;154.0
2005;N39297;154.0
2005;N37298;154.0
2005;N73299;154.0
2005;N37293;154.0
2005;N33294;154.0
2005;N878UA;120.0
2005;N904AR;0.0
2005;N200WN;143.0
2005;N201LV;143.0
2005;N202WN;143.0
2005;N203WN;143.0
2005;N204WN;143.0
2005;N205WN;143.0
2005;N206WN;143.0
2005;N207WN;143.0
2005;N208WN;143.0
2005;N209WN;143.0
2005;N210WN;143.0
2005;N211WN;143.0
2005;N212WN;143.0
2005;N213WN;143.0
2005;N214WN;143.0
2005;N215WN;143.0
2005;N216WR;143.0
2005;N217JC;143.0
2005;N218WN;143.0
2005;N219WN;143.0
2005;N220WN;143.0
2005;N221WN;143.0
2005;N222WN;143.0
2005;N223WN;143.0
2005;N224WN;143.0
2005;N225WN;143.0
2005;N226WN;143.0
2005;N227WN;143.0
2005;N228WN;143.0
2005;N238WN;143.0
2005;N498WN;143.0
2005;N499WN;143.0
2005;N7709A;143.0
2005;N7710A;143.0
2005;N7711N;143.0
2005;N7712G;143.0
2005;N7713A;143.0
2005;N7715E;143.0
2005;N7716A;143.0
2005;N7717D;143.0
2005;N7718B;143.0
2005;N7719A;143.0
2005;N7835A;143.0
2005;N7877H;143.0
2006;N7845A;143.0
2006;N7849A;143.0
2006;N7852A;143.0
2006;N7854B;143.0
2006;N7869A;143.0
2006;N516LR;66.0
2006;N518LR;66.0
2006;N519LR;66.0
2006;N521LR;66.0
2006;N522LR;66.0
2006;N243LR;76.0
2006;N241LR;76.0
2006;N242LR;76.0
2006;N943LR;76.0
2006;N944LR;76.0
2006;N945LR;76.0
2006;N946LR;76.0
2006;N871RW;69.0
2006;N872RW;69.0
2006;N873RW;69.0
2006;N874RW;69.0
2006;N864RW;70.0
2006;N865RW;70.0
2006;N867RW;69.0
2006;N868RW;69.0
2006;N869RW;69.0
2006;N870RW;69.0
2006;N1759C;14.0
2006;N702DR;13.0
2006;N335LL;10.0
2006;N396BC;9.0
2006;N228PC;9.0
2006;N671LE;16.0
2006;N750DX;8.0
2006;N744DA;9.0
2006;B708RE;9.0
2006;N169UP;0.0
2006;N170UP;0.0
2006;N171UP;0.0
2006;N172UP;0.0
2006;N173UP;0.0
2006;N174UP;0.0
2006;N695CA;76.0
2006;N177XF;128.0
2006;N767AJ;273.0
2006;N768AA;273.0
2006;N944UW;99.0
2006;N945UW;99.0
2006;N839AW;128.0
2006;N840AW;128.0
2006;N621VA;149.0
2006;N622VA;149.0
2006;N623VA;149.0
2006;N521VA;119.0
2006;N624VA;149.0
2006;N625VA;149.0
2006;N522VA;119.0
2006;N626VA;149.0
2006;N627VA;149.0
2006;N551AS;157.0
2006;N553AS;157.0
2006;N552AS;157.0
2006;N562AS;157.0
2006;N564AS;157.0
2006;N556AS;157.0
2006;N557AS;157.0
2006;N558AS;157.0
2006;N559AS;157.0
2006;N560AS;157.0
2006;N563AS;157.0
2006;N565AS;157.0
2006;N632JB;162.0
2006;N633JB;150.0
2006;N634JB;162.0
2006;N635JB;150.0
2006;N636JB;162.0
2006;N637JB;150.0
2006;N638JB;150.0
2006;N639JB;150.0
2006;N641JB;162.0
2006;N643JB;162.0
2006;N644JB;162.0
2006;N646JB;162.0
2006;N648JB;150.0
2006;N649JB;162.0
2006;N640JB;150.0
2006;N645JB;150.0
2006;N197JB;100.0
2006;N198JB;100.0
2006;N203JB;100.0
2006;N206JB;100.0
2006;N216JB;100.0
2006;N228JB;100.0
2006;N229JB;100.0
2006;N231JB;100.0
2006;N236JB;100.0
2006;N238JB;100.0
2006;N239JB;100.0
2006;N247JB;100.0
2006;N249JB;100.0
2006;N258JB;100.0
2006;N265JB;100.0
2006;N938AT;110.0
2006;N939AT;110.0
2006;N858NW;234.0
2006;N859NW;234.0
2006;N860NW;234.0
2006;N861NW;234.0
2006;N812NW;293.0
2006;N813NW;293.0
2006;N814NW;293.0
2006;N948FR;150.0
2006;N949FR;150.0
2006;N223FR;180.0
2006;N271NV;186.0
2006;N311NV;156.0
2006;N324NV;156.0
2006;N325NV;156.0
2006;N328NV;156.0
2006;N329NV;156.0
2006;N330NV;156.0
2006;N333NV;156.0
2006;N334NV;156.0
2006;N335NV;156.0
2006;N282NV;177.0
2006;N275NV;177.0
2006;N283NV;177.0
2006;N540GJ;50.0
2006;N538GJ;50.0
2006;N545GJ;50.0
2006;N543GJ;50.0
2006;N544GJ;50.0
2006;N831FL;0.0
2006;N841FL;0.0
2006;N403KZ;0.0
2006;N512NK;145.0
2006;N514NK;145.0
2006;N515NK;145.0
2006;N516NK;145.0
2006;N517NK;145.0
2006;N519NK;145.0
2006;N521NK;145.0
2006;N522NK;145.0
2006;N523NK;145.0
2006;N524NK;145.0
2006;N525NK;145.0
2006;N526NK;145.0
2006;N603SK;66.0
2006;N604SK;66.0
2006;N606SK;66.0
2006;N607SK;66.0
2006;N608SK;66.0
2006;N776SK;66.0
2006;N778SK;66.0
2006;N766SK;66.0
2006;N767SK;66.0
2006;N768SK;66.0
2006;N770SK;66.0
2006;N771SK;66.0
2006;N772SK;66.0
2006;N773SK;66.0
2006;N774SK;66.0
2006;N800SK;76.0
2006;N802SK;76.0
2006;N803SK;76.0
2006;N804SK;76.0
2006;N805SK;76.0
2006;N806SK;76.0
2006;N807SK;76.0
2006;N809SK;76.0
2006;N810SK;76.0
2006;N896SK;76.0
2006;N897SK;76.0
2006;N819SY;183.0
2006;N825SY;183.0
2006;N826SY;183.0
2006;N827SY;183.0
2006;N828SY;183.0
2006;N829SY;183.0
2006;N78501;154.0
2006;N76502;154.0
2006;N76503;154.0
2006;N76504;154.0
2006;N76505;154.0
2006;N78506;154.0
2006;N1902U;142.0
2006;N4901U;142.0
2006;N889UA;120.0
2006;N890UA;120.0
2006;N891UA;120.0
2006;N892UA;120.0
2006;N893UA;120.0
2006;N894UA;120.0
2006;N229WN;143.0
2006;N230WN;143.0
2006;N231WN;143.0
2006;N232WN;143.0
2006;N233LV;143.0
2006;N234WN;143.0
2006;N235WN;143.0
2006;N236WN;143.0
2006;N237WN;143.0
2006;N239WN;143.0
2006;N240WN;143.0
2006;N241WN;143.0
2006;N242WN;143.0
2006;N243WN;143.0
2006;N244WN;143.0
2006;N245WN;143.0
2006;N246LV;143.0
2006;N247WN;143.0
2006;N248WN;143.0
2006;N249WN;143.0
2006;N250WN;143.0
2006;N251WN;143.0
2006;N252WN;143.0
2006;N253WN;143.0
2006;N254WN;143.0
2006;N255WN;143.0
2006;N256WN;143.0
2006;N257WN;143.0
2006;N258WN;143.0
2006;N259WN;143.0
2006;N260WN;143.0
2006;N261WN;143.0
2006;N262WN;143.0
2006;N7720F;143.0
2006;N7721E;143.0
2006;N7722B;143.0
2006;N7723E;143.0
2006;N7725A;143.0
2006;N7726A;143.0
2006;N7727A;143.0
2006;N7728D;143.0
2006;N7729A;143.0
2006;N7730A;143.0
2006;N7731A;143.0
2006;N7732A;143.0
2006;N7733B;143.0
2006;N7734H;143.0
2006;N7735A;143.0
2006;N7736A;143.0
2006;N7737E;143.0
2006;N7738A;143.0
2006;N7739A;143.0
2006;N7843A;143.0
2007;N900WN;143.0
2007;N901WN;143.0
2007;N902WN;143.0
2007;N903WN;143.0
2007;N7880D;143.0
2007;N7886A;143.0
2007;N7887A;143.0
2007;N7888A;143.0
2007;N846AX;381.0
2007;N326MS;76.0
2007;N329MS;76.0
2007;N947LR;76.0
2007;N948LR;76.0
2007;N950LR;76.0
2007;N951LR;76.0
2007;N101HQ;76.0
2007;N102HQ;76.0
2007;N103HQ;76.0
2007;N104HQ;76.0
2007;N105HQ;76.0
2007;N106HQ;76.0
2007;N107HQ;76.0
2007;N108HQ;76.0
2007;N109HQ;76.0
2007;N110HQ;76.0
2007;N111HQ;76.0
2007;N112HQ;76.0
2007;N113HQ;76.0
2007;N114HQ;76.0
2007;N115HQ;76.0
2007;N116HQ;76.0
2007;N117HQ;76.0
2007;N118HQ;76.0
2007;N119HQ;76.0
2007;N120HQ;76.0
2007;N121HQ;76.0
2007;N122HQ;76.0
2007;N123HQ;76.0
2007;N124HQ;76.0
2007;N125HQ;76.0
2007;N875RW;69.0
2007;N878RW;69.0
2007;N360AV;7.0
2007;N999YX;13.0
2007;N673MM;16.0
2007;N925PF;10.0
2007;N737AT;94.0
2007;N302LT;8.0
2007;N570UP;0.0
2007;N572UP;0.0
2007;N404KZ;0.0
2007;N405KZ;0.0
2007;N406KZ;0.0
2007;N600LR;76.0
2007;N601LR;76.0
2007;N604LR;76.0
2007;N901XJ;76.0
2007;N902XJ;76.0
2007;N903XJ;76.0
2007;N904XJ;76.0
2007;N905XJ;76.0
2007;N906XJ;76.0
2007;N907XJ;76.0
2007;N908XJ;76.0
2007;N909XJ;76.0
2007;N910XJ;76.0
2007;N912XJ;76.0
2007;N913XJ;76.0
2007;N914XJ;76.0
2007;N915XJ;76.0
2007;N917XJ;76.0
2007;N918XJ;76.0
2007;N146PQ;76.0
2007;N691CA;76.0
2007;N153PQ;76.0
2007;N676CA;76.0
2007;N678CA;76.0
2007;N147PQ;76.0
2007;N946UW;99.0
2007;N947UW;99.0
2007;N948UW;99.0
2007;N949UW;99.0
2007;N950UW;99.0
2007;N951UW;99.0
2007;N952UW;99.0
2007;N953UW;99.0
2007;N954UW;99.0
2007;N628VA;149.0
2007;N639VA;149.0
2007;N629VA;149.0
2007;N630VA;149.0
2007;N631VA;149.0
2007;N632VA;149.0
2007;N523VA;119.0
2007;N524VA;119.0
2007;N633VA;149.0
2007;N525VA;119.0
2007;N640VA;149.0
2007;N566AS;157.0
2007;N568AS;157.0
2007;N569AS;157.0
2007;N570AS;157.0
2007;N577AS;157.0
2007;N579AS;157.0
2007;N581AS;157.0
2007;N586AS;157.0
2007;N583AS;157.0
2007;N584AS;157.0
2007;N585AS;157.0
2007;N587AS;157.0
2007;N588AS;157.0
2007;N589AS;157.0
2007;N527AS;157.0
2007;N651JB;162.0
2007;N652JB;162.0
2007;N653JB;162.0
2007;N655JB;150.0
2007;N656JB;150.0
2007;N657JB;150.0
2007;N658JB;150.0
2007;N659JB;150.0
2007;N661JB;150.0
2007;N665JB;162.0
2007;N662JB;150.0
2007;N663JB;150.0
2007;N266JB;100.0
2007;N267JB;100.0
2007;N273JB;100.0
2007;N274JB;100.0
2007;N279JB;100.0
2007;N281JB;100.0
2007;N283JB;100.0
2007;N217JQ;76.0
2007;N603CZ;76.0
2007;N604CZ;76.0
2007;N218JQ;76.0
2007;N219JQ;76.0
2007;N607CZ;76.0
2007;N608CZ;76.0
2007;N221JQ;76.0
2007;N610CZ;76.0
2007;N222JQ;76.0
2007;N815NW;293.0
2007;N816NW;293.0
2007;N817NW;293.0
2007;N818NW;293.0
2007;N819NW;293.0
2007;N820NW;293.0
2007;N821NW;293.0
2007;N221FR;180.0
2007;N687FE;0.0
2007;N688FE;0.0
2007;N689FE;0.0
2007;N690FE;0.0
2007;N691FE;0.0
2007;N692FE;0.0
2007;N3FE;0.0
2007;N272NV;186.0
2007;N273NV;186.0
2007;N274NV;186.0
2007;N309NV;156.0
2007;N527NK;145.0
2007;N528NK;145.0
2007;N529NK;145.0
2007;N530NK;145.0
2007;N531NK;145.0
2007;N532NK;145.0
2007;N812SK;76.0
2007;N813SK;76.0
2007;N815SK;76.0
2007;N816SK;76.0
2007;N817SK;76.0
2007;N820SK;76.0
2007;N821SK;76.0
2007;N679CA;76.0
2007;N689CA;76.0
2007;N814SK;76.0
2007;N898SK;76.0
2007;N899SK;76.0
2007;N421QX;70.0
2007;N422QX;70.0
2007;N423QX;70.0
2007;N426QX;70.0
2007;N427QX;70.0
2007;N429QX;70.0
2007;N430QX;70.0
2007;N432QX;70.0
2007;N77019;276.0
2007;N69020;276.0
2007;N4888U;120.0
2007;N895UA;120.0
2007;N896UA;120.0
2007;N897UA;120.0
2007;N898UA;120.0
2007;N899UA;120.0
2007;N263WN;143.0
2007;N264LV;143.0
2007;N265WN;143.0
2007;N266WN;143.0
2007;N267WN;143.0
2007;N268WN;143.0
2007;N269WN;143.0
2007;N272WN;143.0
2007;N273WN;143.0
2007;N274WN;143.0
2007;N275WN;143.0
2007;N276WN;143.0
2007;N277WN;143.0
2007;N278WN;143.0
2007;N279WN;143.0
2007;N280WN;143.0
2007;N281WN;143.0
2007;N282WN;143.0
2007;N283WN;143.0
2007;N284WN;143.0
2007;N285WN;143.0
2007;N287WN;143.0
2007;N288WN;143.0
2007;N289CT;143.0
2007;N290WN;143.0
2007;N291WN;143.0
2007;N292WN;143.0
2007;N293WN;143.0
2007;N294WN;143.0
2007;N295WN;143.0
2007;N296WN;143.0
2007;N297WN;143.0
2007;N298WN;143.0
2007;N299WN;143.0
2007;N7740A;143.0
2007;N7741C;143.0
2007;N7742B;143.0
2007;N7744A;143.0
2007;N7745A;143.0
2007;N7746C;143.0
2007;N7747C;143.0
2007;N7748A;143.0
2007;N7844A;143.0
2007;N7846A;143.0
2008;N904WN;143.0
2008;N905WN;143.0
2008;N906WN;143.0
2008;N907WN;143.0
2008;N908WN;143.0
2008;N909WN;143.0
2008;N910WN;143.0
2008;N912WN;143.0
2008;N913WN;143.0
2008;N914WN;143.0
2008;N915WN;143.0
2008;N916WN;143.0
2008;N917WN;143.0
2008;N918WN;143.0
2008;N919WN;143.0
2008;N920WN;143.0
2008;N921WN;143.0
2008;N922WN;143.0
2008;N923WN;143.0
2008;N924WN;143.0
2008;N925WN;143.0
2008;N926WN;143.0
2008;N927WN;143.0
2008;N928WN;143.0
2008;N929WN;143.0
2008;N7881A;143.0
2008;N126HQ;76.0
2008;N127HQ;76.0
2008;N128HQ;76.0
2008;N129HQ;76.0
2008;N130HQ;76.0
2008;N131HQ;76.0
2008;N132HQ;76.0
2008;N133HQ;76.0
2008;N134HQ;76.0
2008;N135HQ;76.0
2008;N136HQ;76.0
2008;N138HQ;76.0
2008;N201JQ;76.0
2008;N202JQ;76.0
2008;N203JQ;76.0
2008;N204JQ;76.0
2008;N206JQ;76.0
2008;N207JQ;76.0
2008;N208JQ;76.0
2008;N209JQ;76.0
2008;N210JQ;76.0
2008;N211JQ;76.0
2008;N212JQ;76.0
2008;N213JQ;76.0
2008;N214JQ;76.0
2008;N205JQ;76.0
2008;N879RW;69.0
2008;N880RW;69.0
2008;N882RW;69.0
2008;N137HQ;76.0
2008;N233JQ;76.0
2008;N239JQ;76.0
2008;N240JQ;76.0
2008;N241JQ;76.0
2008;N235JQ;76.0
2008;N242JQ;76.0
2008;N243JQ;76.0
2008;N244JQ;76.0
2008;N227JQ;76.0
2008;N236JQ;76.0
2008;N245JQ;76.0
2008;N246JQ;76.0
2008;N918JM;16.0
2008;N959BP;100.0
2008;N573UP;0.0
2008;N574UP;0.0
2008;N575UP;0.0
2008;N576UP;0.0
2008;N407KZ;0.0
2008;N602LR;76.0
2008;N605LR;76.0
2008;N916XJ;76.0
2008;N919XJ;76.0
2008;N920XJ;76.0
2008;N921XJ;76.0
2008;N922XJ;76.0
2008;N923XJ;76.0
2008;N924XJ;76.0
2008;N925XJ;76.0
2008;N926XJ;76.0
2008;N927XJ;76.0
2008;N928XJ;76.0
2008;N929XJ;76.0
2008;N930XJ;76.0
2008;N931XJ;76.0
2008;N932XJ;76.0
2008;N933XJ;76.0
2008;N934XJ;76.0
2008;N935XJ;76.0
2008;N936XJ;76.0
2008;N937XJ;76.0
2008;N176PQ;76.0
2008;N181PQ;76.0
2008;N186PQ;76.0
2008;N200PQ;76.0
2008;N607LR;76.0
2008;N166PQ;76.0
2008;N195PQ;76.0
2008;N197PQ;76.0
2008;N606LR;76.0
2008;N538CA;76.0
2008;N582CA;76.0
2008;N193UW;187.0
2008;N194UW;187.0
2008;N195UW;187.0
2008;N955UW;99.0
2008;N956UW;99.0
2008;N957UW;99.0
2008;N958UW;99.0
2008;N959UW;99.0
2008;N961UW;99.0
2008;N963UW;99.0
2008;N965UW;99.0
2008;N967UW;99.0
2008;N507AY;187.0
2008;N508AY;187.0
2008;N526VA;119.0
2008;N635VA;149.0
2008;N527VA;119.0
2008;N528VA;119.0
2008;N636VA;149.0
2008;N637VA;149.0
2008;N638VA;149.0
2008;N593AS;157.0
2008;N592AS;157.0
2008;N594AS;157.0
2008;N513AS;157.0
2008;N514AS;157.0
2008;N590AS;157.0
2008;N596AS;157.0
2008;N597AS;157.0
2008;N506AS;157.0
2008;N508AS;157.0
2008;N641VA;149.0
2008;N642VA;149.0
2008;N529VA;119.0
2008;N530VA;119.0
2008;N512AS;157.0
2008;N516AS;157.0
2008;N517AS;157.0
2008;N292JB;100.0
2008;N294JB;100.0
2008;N296JB;100.0
2008;N703JB;150.0
2008;N705JB;162.0
2008;N706JB;150.0
2008;N708JB;150.0
2008;N709JB;150.0
2008;N712JB;150.0
2008;N715JB;150.0
2008;N729JB;162.0
2008;N746JB;150.0
2008;N760JB;162.0
2008;N763JB;162.0
2008;N766JB;162.0
2008;N284JB;100.0
2008;N613CZ;76.0
2008;N614CZ;76.0
2008;N615CZ;76.0
2008;N616CZ;76.0
2008;N617CZ;76.0
2008;N619CZ;76.0
2008;N621CZ;76.0
2008;N622CZ;76.0
2008;N230JQ;76.0
2008;N231JQ;76.0
2008;N232JQ;76.0
2008;N235JQ;76.0
2008;N237JQ;76.0
2008;N631CZ;76.0
2008;N301DQ;124.0
2008;N302DQ;124.0
2008;N303DQ;124.0
2008;N304DQ;124.0
2008;N305DQ;124.0
2008;N701DN;288.0
2008;N702DN;291.0
2008;N201FR;180.0
2008;N202FR;180.0
2008;N542GJ;70.0
2008;N546GJ;50.0
2008;N181GJ;76.0
2008;N182GJ;76.0
2008;N183GJ;76.0
2008;N184GJ;76.0
2008;N185GJ;76.0
2008;N186GJ;76.0
2008;N187GJ;76.0
2008;N533NK;145.0
2008;N534NK;145.0
2008;N822SK;76.0
2008;N823SK;76.0
2008;N824SK;76.0
2008;N161PQ;76.0
2008;N162PQ;76.0
2008;N170PQ;76.0
2008;N187PQ;76.0
2008;N548CA;76.0
2008;N549CA;76.0
2008;N554CA;76.0
2008;N768KD;0.0
2008;N433QX;70.0
2008;N434MK;70.0
2008;N87507;154.0
2008;N76508;154.0
2008;N78509;154.0
2008;N77510;154.0
2008;N78511;154.0
2008;N87512;154.0
2008;N87513;154.0
2008;N76514;154.0
2008;N76515;154.0
2008;N76516;154.0
2008;N76517;154.0
2008;N77518;154.0
2008;N37413;173.0
2008;N47414;173.0
2008;N39415;173.0
2008;N39416;173.0
2008;N38417;173.0
2008;N39418;173.0
2008;N37419;173.0
2008;N37420;173.0
2008;N27421;173.0
2008;N37422;173.0
2008;N39423;173.0
2008;N38424;173.0
2008;N75425;173.0
2008;N75426;173.0
2008;N37427;173.0
2008;N75428;173.0
2008;N75429;173.0
2008;N685UA;198.0
2008;N7743B;143.0
2008;N7750A;143.0
2008;N7751A;143.0
2008;N7752B;143.0
2009;N930WN;143.0
2009;N931WN;143.0
2009;N932WN;143.0
2009;N933WN;143.0
2009;N934WN;143.0
2009;N935WN;143.0
2009;N936WN;143.0
2009;N937WN;143.0
2009;N938WN;143.0
2009;N939WN;143.0
2009;N940WN;143.0
2009;N941WN;143.0
2009;N942WN;143.0
2009;N244LR;76.0
2009;N245LR;76.0
2009;N246LR;76.0
2009;N215JQ;76.0
2009;N216JQ;76.0
2009;N900NB;16.0
2009;N335UP;0.0
2009;N336UP;0.0
2009;N577UP;0.0
2009;N138EV;76.0
2009;N228PQ;76.0
2009;N232PQ;76.0
2009;N132EV;76.0
2009;N133EV;76.0
2009;N134EV;76.0
2009;N136EV;76.0
2009;N135EV;76.0
2009;N137EV;76.0
2009;N131EV;76.0
2009;N524UW;187.0
2009;N778XF;128.0
2009;N801NN;172.0
2009;N802NN;172.0
2009;N805NN;172.0
2009;N808NN;172.0
2009;N809NN;172.0
2009;N812NN;172.0
2009;N813NN;172.0
2009;N815NN;172.0
2009;N816NN;172.0
2009;N818NN;172.0
2009;N979AN;172.0
2009;N980AN;172.0
2009;N982AN;172.0
2009;N987AN;172.0
2009;N989AN;172.0
2009;N992AN;172.0
2009;N125UW;150.0
2009;N126UW;150.0
2009;N196UW;187.0
2009;N197UW;187.0
2009;N279AY;247.0
2009;N280AY;247.0
2009;N281AY;247.0
2009;N282AY;247.0
2009;N283AY;247.0
2009;N536UW;187.0
2009;N537UW;187.0
2009;N538UW;187.0
2009;N539UW;187.0
2009;N540UW;187.0
2009;N800NN;172.0
2009;N803NN;172.0
2009;N804NN;172.0
2009;N806NN;172.0
2009;N807NN;172.0
2009;N810NN;172.0
2009;N811NN;172.0
2009;N814NN;172.0
2009;N817NN;172.0
2009;N819NN;172.0
